# {"t_start": 1557507735.6714146, "env_id": "HumanoidStandup-v2"} 
r,l,t
160594.785369,1000,33041.98215
163635.772324,1000,33046.122619
162502.624904,1000,33049.19787
163010.047126,1000,33053.679383
162838.749881,1000,33056.729851
162965.068417,1000,33061.276153
162127.645969,1000,33064.317724
163092.177846,1000,33068.656995
163488.512483,1000,33071.666537
163009.340085,1000,33075.99057
163100.829386,1000,33079.073442
162826.785133,1000,33083.293178
162466.000112,1000,33086.274494
162980.493291,1000,33090.658424
162162.722493,1000,33093.64941
162405.959502,1000,33098.358342
162534.442417,1000,33101.371256
161864.700122,1000,33105.689638
162880.788933,1000,33108.681719
162919.686143,1000,33113.088054
163591.546738,1000,33116.11428
161725.486015,1000,33120.445732
162684.323349,1000,33123.47791
163207.102194,1000,33127.813545
161499.289462,1000,33130.87712
158642.929804,1000,33135.08169
81792.913497,1000,33138.46404
162950.630596,1000,33142.47338
162017.278522,1000,33145.545799
163215.993417,1000,33149.794575
163867.857767,1000,33152.816167
161515.688434,1000,33157.169613
162665.198392,1000,33160.172387
162620.492657,1000,33164.438198
162514.836712,1000,33167.527348
163270.966208,1000,33171.753069
163033.109335,1000,33174.787509
162250.646526,1000,33179.075511
163420.486758,1000,33182.09117
162477.204672,1000,33185.10715
161668.897819,1000,33189.496391
163126.64683,1000,33192.608377
163461.78478,1000,33196.754923
163837.121875,1000,33199.716452
162959.009533,1000,33204.05267
162635.023019,1000,33207.139964
163060.206974,1000,33211.351089
162621.404723,1000,33214.324338
163273.403533,1000,33218.758182
162633.985083,1000,33222.061002
163063.31901,1000,33226.527229
163160.32495,1000,33229.481654
163147.880912,1000,33233.952952
161988.270238,1000,33237.005226
162404.026492,1000,33241.697777
162459.435308,1000,33244.877029
162634.850365,1000,33248.959754
162232.889634,1000,33252.136555
162438.875406,1000,33256.429933
162075.042448,1000,33259.603011
162277.599928,1000,33263.696885
163057.672397,1000,33266.857595
163205.998186,1000,33271.02192
162675.67705,1000,33274.176438
163699.962114,1000,33278.35664
163563.616638,1000,33281.523113
160114.983274,1000,33285.72653
163197.042095,1000,33288.928237
161620.266584,1000,33293.0338
163029.682398,1000,33296.236467
163270.981696,1000,33300.386765
140537.798762,1000,33303.779233
162210.495248,1000,33308.396786
163507.268866,1000,33311.612375
163181.62645,1000,33315.729936
162999.917826,1000,33318.704673
163822.647516,1000,33323.048973
162300.865796,1000,33326.107027
162103.048724,1000,33330.350847
162909.009395,1000,33333.366448
134680.85232,1000,33336.668378
162900.481033,1000,33340.735127
162093.870731,1000,33343.751355
162618.7536,1000,33347.978842
163006.030965,1000,33351.033535
163046.172904,1000,33355.956746
162769.648319,1000,33359.053913
162686.111223,1000,33363.264205
162548.892124,1000,33366.343773
163183.379174,1000,33370.657231
159422.976831,1000,33373.861459
163065.46331,1000,33378.407758
162045.663212,1000,33381.597438
141455.475637,1000,33385.745384
162187.744132,1000,33388.730883
163176.323756,1000,33392.952275
153954.109301,1000,33395.933969
161103.636617,1000,33400.377262
163085.092289,1000,33403.424666
