# {"t_start": 1557443895.6132104, "env_id": "HumanoidStandup-v2"} 
r,l,t
155867.851445,1000,4314.442052
152239.866331,1000,4323.375149
154483.906307,1000,4329.710389
155648.622814,1000,4338.131798
156002.363746,1000,4344.541349
154306.464895,1000,4352.507706
145366.14569,1000,4358.560416
80449.00833,1000,4367.983612
156455.196444,1000,4374.455284
155242.442477,1000,4380.279052
156061.230298,1000,4389.299703
128681.289271,1000,4395.038198
155685.176934,1000,4404.377987
155231.853581,1000,4410.544148
132288.665209,1000,4419.715158
94717.195654,1000,4426.322716
155102.504572,1000,4434.401377
147895.904356,1000,4440.809766
156234.868928,1000,4449.279616
153980.063244,1000,4455.564232
155918.051145,1000,4463.66266
156246.825994,1000,4470.619909
155790.662755,1000,4479.086965
155571.433561,1000,4485.460399
156344.757364,1000,4494.447053
155973.836578,1000,4500.998531
156080.637572,1000,4509.528464
155765.46134,1000,4515.801562
94578.433758,1000,4524.537164
144081.921945,1000,4531.300243
155892.624818,1000,4539.616409
156212.846345,1000,4546.08016
156034.405187,1000,4554.280519
154684.943763,1000,4560.237715
147773.143865,1000,4569.084684
155887.575957,1000,4575.093196
155646.873099,1000,4584.101849
155857.072978,1000,4590.171767
156688.421754,1000,4599.607642
155923.653106,1000,4605.777809
156589.335815,1000,4614.925667
105325.754462,1000,4621.380226
156156.343644,1000,4630.028849
156460.513016,1000,4636.634728
155475.092157,1000,4645.12828
134689.386322,1000,4651.573713
155397.642357,1000,4660.544985
153483.39259,1000,4667.264451
155908.316852,1000,4675.971515
156519.297111,1000,4682.664691
156264.675384,1000,4691.340981
156532.160184,1000,4697.788752
156300.353506,1000,4704.273269
156032.01702,1000,4712.949538
152992.769797,1000,4719.519383
156408.686282,1000,4728.018926
156837.241886,1000,4734.670761
154760.02434,1000,4742.979053
150312.761253,1000,4749.613517
156192.883424,1000,4758.269473
156401.284696,1000,4764.883889
155867.032276,1000,4773.174206
155055.682884,1000,4779.824045
156508.406198,1000,4788.432384
153998.796859,1000,4794.763182
156371.477175,1000,4803.470793
99877.447202,1000,4810.223646
155741.910768,1000,4818.264935
127782.978228,1000,4824.693298
156660.775872,1000,4833.936582
148846.040152,1000,4839.998102
155747.804728,1000,4848.619403
102405.41982,1000,4854.754251
155948.678802,1000,4863.735673
155977.02953,1000,4870.11024
156407.684091,1000,4878.965532
156683.427496,1000,4885.45548
156052.314931,1000,4893.536954
155987.931361,1000,4899.863791
156447.270876,1000,4908.73302
156418.230975,1000,4915.063598
155708.744768,1000,4923.734925
145068.286611,1000,4929.882009
154829.013172,1000,4938.671347
156405.855115,1000,4944.85323
152706.671039,1000,4953.849998
155159.624724,1000,4960.804972
156196.902473,1000,4969.422151
156473.251058,1000,4976.118774
155529.143928,1000,4984.545225
156536.313238,1000,4991.263156
156270.08184,1000,4999.731169
156515.534766,1000,5006.324783
156244.693462,1000,5014.748612
155736.676905,1000,5021.411366
156421.598045,1000,5027.936878
156279.526681,1000,5036.44229
154015.269996,1000,5042.860259
130178.78014,1000,5051.764712
142985.018418,1000,5058.068194
154968.776369,1000,5066.006088
156469.754931,1000,5072.543628
155879.279808,1000,5081.612185
155620.849678,1000,5088.16729
156493.622883,1000,5096.243164
155885.123512,1000,5102.440687
156664.703445,1000,5111.229869
155319.519558,1000,5117.417909
154543.641802,1000,5125.495576
155889.201853,1000,5131.57757
156024.87015,1000,5140.317727
155756.517663,1000,5146.347327
156537.630999,1000,5155.490381
156395.028219,1000,5162.144904
155887.883691,1000,5170.485324
154962.812825,1000,5176.630748
155842.127842,1000,5184.923077
155994.907394,1000,5190.96965
156220.850458,1000,5199.742614
153246.732,1000,5205.796035
156662.681353,1000,5214.52092
155821.56323,1000,5221.090449
156632.802196,1000,5229.574344
155454.715808,1000,5236.143317
155900.757049,1000,5244.471582
155542.132218,1000,5250.991028
156304.007843,1000,5259.560376
152873.437478,1000,5266.365759
154327.258263,1000,5275.124606
155025.589015,1000,5280.993192
156312.076286,1000,5289.959311
154838.175296,1000,5296.04421
154266.914736,1000,5304.647212
156607.743478,1000,5310.680451
155731.845632,1000,5319.408304
156711.944733,1000,5325.421736
156052.906399,1000,5334.093179
155224.021923,1000,5340.509185
