# {"t_start": 1557087785.134652, "env_id": "HumanoidStandup-v2"} 
r,l,t
154033.621098,1000,7493.196756
154406.839204,1000,7499.886428
154543.268241,1000,7503.803715
131833.81762,1000,7511.015599
94916.458686,1000,7514.848974
154083.214401,1000,7520.743858
107440.281842,1000,7524.844748
129791.917297,1000,7531.427848
154640.917877,1000,7535.525017
154560.839546,1000,7541.652879
149328.689586,1000,7545.884407
136967.170696,1000,7551.834444
154005.597881,1000,7556.760899
153745.259194,1000,7563.816808
154095.331004,1000,7568.169397
153701.651128,1000,7574.453107
154226.891995,1000,7578.376547
153821.180185,1000,7584.174319
152510.876606,1000,7588.602541
153949.614183,1000,7594.567815
153938.799483,1000,7598.101769
155104.110707,1000,7604.371914
154986.906829,1000,7608.477532
153986.695587,1000,7612.555007
154848.662157,1000,7618.942534
154011.305541,1000,7622.973694
154397.077028,1000,7628.513548
154321.860724,1000,7632.273864
154452.682459,1000,7638.856012
154275.616534,1000,7642.783407
153987.841027,1000,7649.000103
154495.199791,1000,7653.307572
154572.990072,1000,7659.433185
154300.163582,1000,7663.953271
154078.055341,1000,7670.033074
152645.056987,1000,7674.256651
154685.296707,1000,7680.764954
154526.041214,1000,7684.449802
113179.063699,1000,7691.365048
154557.768246,1000,7694.952519
152599.858679,1000,7701.042551
153781.338725,1000,7705.58955
150446.597496,1000,7711.499113
89083.413841,1000,7715.89069
154063.012873,1000,7722.701917
152773.456955,1000,7726.705642
129228.318318,1000,7732.235458
152833.459335,1000,7736.215399
154245.415243,1000,7743.70526
154352.10154,1000,7748.820789
150804.836178,1000,7754.542449
154964.315422,1000,7758.649822
154836.034006,1000,7764.643306
152289.283148,1000,7768.894196
153934.361819,1000,7775.337004
148130.800819,1000,7779.376932
154674.281826,1000,7785.299709
154421.57347,1000,7789.211149
154011.264654,1000,7795.845857
148582.574155,1000,7799.474786
154797.119276,1000,7805.942758
152755.406958,1000,7809.312072
150433.202715,1000,7815.688341
141162.767477,1000,7819.874034
