approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,loss,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
70539.555,0.96972656,1000.0,54112.01527322001,0.6457032859325409,271,0.25974235,120,-35.55059,0.2389082,245760,956.3764022560208,245760,0.04166828
62510.79,0.96972656,1000.0,53763.75403243001,0.6551574766635895,266,0.27827787,121,-35.439106,0.24414971,247808,964.0672171900223,247808,0.06825635
69299.05,0.9706543,1000.0,53989.54635640001,0.5633317232131958,269,0.26933032,122,-35.298824,0.2390058,249856,971.6636932960246,249856,0.060649
65379.414,0.970459,1000.0,54072.07694161001,0.5641477704048157,257,0.27073842,123,-35.19201,0.24182133,251904,979.6139942780137,251904,0.057834208
42344.79,0.9694824,1000.0,54022.03037489,0.6111370623111725,264,0.25593284,124,-35.07705,0.22481494,253952,987.3731453590153,253952,0.062235724
39696.555,0.96967775,1000.0,53811.42008704999,0.6658847332000732,266,0.27509898,125,-34.91935,0.2440763,256000,995.0678611110197,256000,0.062045395
50245.363,0.97006834,1000.0,53940.08512788001,0.5606113076210022,271,0.24769595,126,-34.743385,0.2223098,258048,1002.6271975650161,258048,0.050772198
40752.176,0.9707031,1000.0,53988.76796438001,0.7091982662677765,248,0.31031463,127,-34.598778,0.28062356,260096,1010.8556059380062,260096,0.05938224
33299.79,0.9693359,1000.0,53835.040570960016,0.5866005122661591,271,0.27107742,128,-34.52213,0.2416214,262144,1018.3878900030104,262144,0.05891206
40016.273,0.96865237,1000.0,53998.337961460005,0.42692893743515015,273,0.26672214,129,-34.436268,0.2337478,264192,1025.8675845430116,264192,0.06594881
41939.68,0.96953124,1000.0,54062.33861659001,0.41515052318573,267,0.28047773,130,-34.339607,0.255202,266240,1033.5176817680185,266240,0.050551403
30003.771,0.96845704,1000.0,53885.52310523001,0.6938793361186981,264,0.26071808,131,-34.220238,0.23512736,268288,1041.2643268920074,268288,0.051181488
44851.363,0.9699707,1000.0,53601.15202395,0.6546675562858582,256,0.24613473,132,-34.090164,0.21759203,270336,1049.2400232610235,270336,0.057085466
34511.656,0.9689453,1000.0,53542.48845398,0.6085584163665771,267,0.24667653,133,-33.955177,0.2193816,272384,1056.884580732003,272384,0.054589927
24426.562,0.96958005,1000.0,53380.742623419996,0.6645675897598267,271,0.2666025,134,-33.804,0.24069338,274432,1064.4320206470147,274432,0.05181833
50237.375,0.9684082,1000.0,53340.227092609995,0.5359073877334595,225,0.26130715,135,-33.68499,0.24115317,276480,1073.5288561680063,276480,0.040307906
46096.73,0.9680664,1000.0,53140.23164078999,0.3111996650695801,254,0.24746807,136,-33.554085,0.22329743,278528,1081.5723833910015,278528,0.048341222
47587.195,0.96904296,1000.0,52876.073813849995,0.6960836350917816,257,0.26137418,137,-33.413,0.23956914,280576,1089.5347099900246,280576,0.043610014
