# {"t_start": 1557579177.683356, "env_id": "HumanoidStandup-v2"} 
r,l,t
51410.239006,1000,1902.47168
76072.860061,1000,1906.787866
44473.043952,1000,1909.893744
58835.442859,1000,1914.668146
54371.864327,1000,1917.779186
64776.516909,1000,1922.171458
70340.20334,1000,1925.337862
52797.238772,1000,1929.9142
55867.106662,1000,1933.130502
65828.12546,1000,1937.501527
47474.837524,1000,1940.761296
56220.772362,1000,1945.39462
62499.675366,1000,1948.581328
58756.209017,1000,1952.948072
46402.936073,1000,1956.10645
56603.654895,1000,1960.528001
68043.736387,1000,1963.885411
54352.937758,1000,1967.005126
49857.244706,1000,1971.443375
65321.267384,1000,1974.840731
60729.120975,1000,1979.513289
52755.756092,1000,1982.928704
49007.941465,1000,1987.552615
66374.916627,1000,1990.690066
54144.700447,1000,1995.039849
50954.581164,1000,1998.370809
50917.188087,1000,2002.732388
55525.995521,1000,2006.079773
51545.83975,1000,2010.45941
62663.673252,1000,2013.656595
55709.369168,1000,2017.968589
56271.112578,1000,2021.179532
59107.228909,1000,2025.561362
52780.703356,1000,2028.872855
50495.957539,1000,2033.320817
54597.426088,1000,2036.553715
53969.527812,1000,2040.906919
74967.783634,1000,2044.118262
57352.091551,1000,2048.479292
67897.529548,1000,2051.771831
55949.863965,1000,2055.925064
77665.611424,1000,2059.107782
53955.777658,1000,2063.748609
69552.316353,1000,2066.96116
65421.312295,1000,2071.279588
67542.801485,1000,2074.576995
58657.970613,1000,2078.856582
52836.007328,1000,2081.964809
52724.237255,1000,2086.231405
64757.624468,1000,2089.384477
56040.113442,1000,2093.905762
55402.104599,1000,2097.08328
51625.892098,1000,2101.371444
45838.416263,1000,2104.563859
58182.143555,1000,2108.875663
49130.268684,1000,2112.002652
61411.469788,1000,2116.379456
46966.396393,1000,2119.506747
57377.277877,1000,2124.106397
68724.639676,1000,2127.270484
55840.374409,1000,2130.503924
56828.423417,1000,2135.054836
76562.655199,1000,2138.245589
68935.318669,1000,2142.40047
53770.626681,1000,2145.490932
49078.008622,1000,2149.933057
59296.411604,1000,2153.215114
60456.544098,1000,2157.619657
55992.320204,1000,2160.860159
52317.351506,1000,2165.235522
71859.041539,1000,2168.443903
59756.797997,1000,2172.846359
67092.327217,1000,2175.977896
64454.834878,1000,2180.442511
41225.898213,1000,2183.837248
54524.746655,1000,2188.273709
54654.316967,1000,2191.388111
51975.865036,1000,2195.833371
55158.270446,1000,2199.025058
59906.820484,1000,2203.422267
55879.068935,1000,2206.787126
50734.23837,1000,2211.113774
49726.102478,1000,2214.631392
55819.672938,1000,2219.178102
58592.366511,1000,2222.356492
59837.863403,1000,2226.543747
57036.029767,1000,2229.793394
58033.30724,1000,2234.28939
61487.680834,1000,2237.498976
61761.516243,1000,2242.049382
70084.273189,1000,2245.359504
53764.053418,1000,2249.650156
66420.890472,1000,2252.893555
61031.004417,1000,2257.260591
49879.978586,1000,2260.40917
66224.91223,1000,2264.896466
52781.782923,1000,2268.081337
47524.948162,1000,2272.583496
71486.145911,1000,2275.854505
64625.106693,1000,2280.327086
63186.797209,1000,2283.440221
69502.017212,1000,2287.995185
55123.427638,1000,2291.464241
55792.080651,1000,2294.548159
56446.033525,1000,2298.687639
68340.267146,1000,2302.202587
52524.409569,1000,2306.390315
60898.956004,1000,2309.570578
60704.272992,1000,2314.048697
48910.535335,1000,2317.142487
65580.645009,1000,2321.477104
86158.604655,1000,2324.6522
57013.440173,1000,2328.970408
60643.70586,1000,2332.563349
50425.693423,1000,2336.815835
56960.12298,1000,2340.211936
50579.81368,1000,2344.607524
71645.082812,1000,2347.787622
69921.647351,1000,2352.1533
58377.987645,1000,2355.531377
44839.279241,1000,2359.747705
66614.519151,1000,2363.209784
59124.256537,1000,2368.090191
74992.874155,1000,2371.316284
63274.196301,1000,2375.520126
57563.72431,1000,2378.747101
46460.956828,1000,2383.014048
51781.944319,1000,2386.278601
53067.07535,1000,2390.725976
56056.097224,1000,2394.096724
63441.945916,1000,2398.506776
50855.823274,1000,2401.63445
61508.060872,1000,2406.098927
58002.160781,1000,2409.1885
51198.072375,1000,2413.74101
54888.858788,1000,2416.907236
53560.320941,1000,2421.39066
52835.273899,1000,2424.699377
45124.637829,1000,2428.952834
68998.58782,1000,2432.223812
65865.332459,1000,2436.466968
59018.312759,1000,2439.647096
49700.089194,1000,2444.039236
56037.57631,1000,2447.251724
61523.884615,1000,2451.769085
60348.939858,1000,2455.113154
58248.350613,1000,2458.243427
53135.844756,1000,2462.527298
55133.697701,1000,2465.653305
56218.90054,1000,2470.202222
63539.590135,1000,2473.453769
68688.556691,1000,2477.724295
51038.022801,1000,2481.19167
59040.936921,1000,2485.507796
58119.901939,1000,2488.609626
74571.59243,1000,2493.077786
69328.054898,1000,2496.223729
54365.89683,1000,2500.661831
68978.660323,1000,2504.274505
48397.196675,1000,2508.747445
58267.452182,1000,2512.940462
59380.053502,1000,2521.144848
58353.651403,1000,2524.589731
70158.717269,1000,2528.888252
51736.01122,1000,2532.029635
66521.388578,1000,2536.547878
48659.881473,1000,2539.642067
67885.349783,1000,2544.395486
68196.070263,1000,2547.635402
68220.454872,1000,2552.061466
64316.440901,1000,2555.421765
47742.378762,1000,2559.727457
62974.6449,1000,2563.047692
60299.320769,1000,2567.473237
66817.045147,1000,2570.664865
55000.15155,1000,2575.473038
54602.742189,1000,2579.886894
63955.906378,1000,2585.034036
53711.686284,1000,2588.298941
62622.639985,1000,2592.781263
52621.726479,1000,2595.987412
60346.519208,1000,2600.470402
64974.763564,1000,2603.701007
65016.174523,1000,2608.236686
53479.285722,1000,2611.345127
55303.022093,1000,2616.105747
73478.54744,1000,2619.248429
53049.503313,1000,2623.746003
78525.095421,1000,2626.974467
66189.88263,1000,2630.223316
59918.353135,1000,2635.08792
43513.623301,1000,2638.594933
62655.859643,1000,2643.015759
51870.838763,1000,2646.444409
56777.264272,1000,2651.149917
71068.403697,1000,2654.412423
66730.559169,1000,2658.72641
60409.651536,1000,2661.880504
59033.075789,1000,2666.604476
55724.551975,1000,2669.78316
65235.053539,1000,2674.491836
59129.675975,1000,2677.63629
66643.07442,1000,2682.083456
64966.700712,1000,2685.363874
58847.103864,1000,2689.79186
59855.128017,1000,2692.960289
52695.571315,1000,2697.342235
65278.178312,1000,2700.530149
52552.943487,1000,2705.139705
60892.267712,1000,2708.313763
57955.911964,1000,2712.970164
62327.113742,1000,2716.425683
54678.616139,1000,2721.617923
51698.989347,1000,2727.69647
56827.283803,1000,2735.514592
60415.277059,1000,2740.956078
51929.484469,1000,2747.53765
58452.33215,1000,2752.499302
53974.764996,1000,2760.24018
61341.600091,1000,2765.286242
69959.535345,1000,2772.772943
52778.434595,1000,2777.901459
50023.44074,1000,2784.817443
45325.607734,1000,2790.115794
71599.384877,1000,2796.858502
53688.83664,1000,2801.47336
66252.075441,1000,2808.865716
61144.980882,1000,2813.96723
46072.540706,1000,2821.280058
56553.16008,1000,2826.684702
64633.206647,1000,2833.742383
66480.50937,1000,2838.598744
64168.111151,1000,2843.734392
73122.93446,1000,2850.850422
54910.767726,1000,2855.652835
52286.958135,1000,2862.502452
61356.002337,1000,2867.615507
49819.52285,1000,2874.836565
58216.948429,1000,2880.09333
69198.992081,1000,2887.620159
57209.89288,1000,2892.675364
69029.834549,1000,2899.762941
70481.052788,1000,2905.041081
55841.02656,1000,2910.392043
55259.489775,1000,2913.841178
56442.589011,1000,2918.322801
63706.986035,1000,2921.472592
65900.927421,1000,2925.893553
70595.289598,1000,2929.258327
49055.50595,1000,2933.476382
59611.075793,1000,2936.627069
49617.322591,1000,2943.022521
54050.641984,1000,2948.300074
78010.783216,1000,2955.832441
60878.210689,1000,2961.187866
74791.696419,1000,2968.002918
52743.657798,1000,2972.792779
64445.657858,1000,2979.942956
56794.118235,1000,2985.63763
57778.908186,1000,2993.277942
60832.88998,1000,2998.27164
60555.702548,1000,3005.306374
69188.799084,1000,3010.069763
58302.416818,1000,3017.551601
62660.456698,1000,3022.66772
68715.330695,1000,3029.765387
60417.039114,1000,3034.706906
50420.300672,1000,3042.022648
56715.871564,1000,3046.436427
64937.191978,1000,3054.573786
62180.405428,1000,3059.476556
63047.714192,1000,3069.489097
69139.06546,1000,3074.611158
73861.148814,1000,3079.655179
75502.075318,1000,3086.892716
55409.742928,1000,3092.155686
55884.061077,1000,3099.915977
66108.996536,1000,3105.02967
69105.19564,1000,3112.568084
64817.786765,1000,3117.772547
49135.438743,1000,3124.753868
59394.243186,1000,3130.749049
52552.518146,1000,3138.808024
65830.144664,1000,3144.730857
60033.122954,1000,3152.363966
66227.515688,1000,3157.273065
58108.154795,1000,3163.773637
47348.286084,1000,3168.752672
62703.648566,1000,3175.848388
51567.301114,1000,3181.636637
72947.782033,1000,3189.416489
66205.677209,1000,3194.792514
62165.354995,1000,3201.360301
65142.658446,1000,3206.46046
47299.908465,1000,3213.292963
62869.197312,1000,3218.192201
72646.589735,1000,3225.22647
52020.136142,1000,3230.190729
48878.445636,1000,3236.73161
53974.399935,1000,3241.406668
82694.522083,1000,3249.198345
65188.599974,1000,3254.745144
62528.370138,1000,3262.036869
62709.645468,1000,3267.183598
53969.516885,1000,3274.845842
59039.7789,1000,3280.289564
55175.673759,1000,3287.32036
54848.045109,1000,3292.379053
53059.666074,1000,3299.346824
60062.261081,1000,3304.231833
52439.095228,1000,3311.206855
52183.92335,1000,3315.71313
50712.325777,1000,3323.574337
54732.777247,1000,3328.790517
57691.605408,1000,3335.630903
49678.561897,1000,3340.113529
55589.487335,1000,3345.296091
73561.449484,1000,3352.442232
73041.059354,1000,3357.346779
61357.045827,1000,3363.2287
64535.191226,1000,3368.124223
54150.798867,1000,3375.706569
57493.071299,1000,3380.907312
56808.459694,1000,3387.808397
64737.646332,1000,3392.659608
65585.753616,1000,3399.167331
77887.835014,1000,3404.243458
72632.487048,1000,3410.651315
61238.017289,1000,3415.696602
58954.986727,1000,3421.673683
57109.537117,1000,3426.359688
58254.134627,1000,3433.769954
61057.935836,1000,3439.256413
62885.27248,1000,3445.888725
57782.456292,1000,3451.147798
64722.417924,1000,3457.540412
67907.59245,1000,3462.247116
74867.676312,1000,3469.258343
57406.892215,1000,3474.54051
56392.2007,1000,3481.716042
49793.48854,1000,3486.909157
60522.251756,1000,3494.334348
67110.619606,1000,3499.059278
59019.816485,1000,3506.41839
55667.179321,1000,3511.300572
62059.015148,1000,3518.939162
50816.732257,1000,3524.220794
50115.431615,1000,3530.620128
70825.693447,1000,3535.527638
62331.120115,1000,3542.816912
55015.636075,1000,3548.194098
62409.214906,1000,3554.895391
66865.881078,1000,3560.094815
69630.655743,1000,3566.776635
51668.715751,1000,3572.055788
56849.935828,1000,3579.026559
72468.385789,1000,3583.921006
49167.809336,1000,3591.104816
59082.716723,1000,3596.697655
64449.723475,1000,3602.465823
66654.951896,1000,3609.337234
61055.354923,1000,3614.483833
59895.797145,1000,3621.877192
55568.955333,1000,3626.989273
62318.674605,1000,3633.847461
63603.778757,1000,3638.817697
65106.202019,1000,3645.111853
71761.135177,1000,3650.094497
55314.090667,1000,3657.74874
75825.079172,1000,3662.875426
68742.71633,1000,3669.537611
57047.856279,1000,3674.551467
66368.35307,1000,3681.424607
54777.671002,1000,3686.327343
58545.21678,1000,3694.039108
69019.242332,1000,3698.863277
64662.998825,1000,3705.499272
52468.494267,1000,3710.30779
67969.711958,1000,3717.469068
69337.743821,1000,3723.060636
66632.472765,1000,3730.004381
52238.259703,1000,3734.861128
65670.153373,1000,3741.890501
60798.554751,1000,3747.124913
49718.454526,1000,3753.792472
51660.363379,1000,3758.750516
52519.57628,1000,3766.173512
61615.956361,1000,3771.064102
52676.094952,1000,3778.729443
61587.657591,1000,3783.879026
56996.561261,1000,3790.472875
55698.120601,1000,3795.544051
58992.487703,1000,3801.959028
73717.431137,1000,3806.588228
60709.264428,1000,3814.310218
62321.793719,1000,3819.24301
71323.223761,1000,3825.654175
71734.168482,1000,3830.460094
53886.845222,1000,3837.30866
62420.690888,1000,3842.14437
63432.2743,1000,3849.410191
55715.525233,1000,3854.033535
71058.002574,1000,3858.854169
66450.378695,1000,3865.917113
45792.681085,1000,3870.808437
76608.946066,1000,3876.94828
72947.798345,1000,3881.860982
65749.119331,1000,3889.174477
54175.760651,1000,3894.026717
62015.380283,1000,3901.516768
56008.776528,1000,3906.376424
56074.815833,1000,3912.784353
58609.018159,1000,3917.916119
50766.658107,1000,3924.789612
68900.331245,1000,3929.851852
64323.773819,1000,3936.467264
52970.018949,1000,3941.412968
63384.225903,1000,3947.720094
48569.645654,1000,3952.719989
60065.349459,1000,3960.306253
60364.840593,1000,3965.032823
50158.632317,1000,3972.491242
57549.172308,1000,3977.263442
62944.336963,1000,3983.477428
53485.142643,1000,3988.468114
56019.907643,1000,3995.358919
66727.958739,1000,4000.302788
63587.752445,1000,4008.027607
66294.455828,1000,4012.906787
56375.369995,1000,4019.478726
50071.451547,1000,4024.402731
54756.373604,1000,4031.452429
58481.93233,1000,4036.402939
50224.858736,1000,4043.927163
54056.157333,1000,4048.391371
66255.140918,1000,4055.417272
67958.90192,1000,4060.641153
69251.731291,1000,4067.439278
70862.483562,1000,4072.282969
56004.252842,1000,4079.590459
65930.457591,1000,4084.457202
61373.550663,1000,4091.334184
65557.13734,1000,4096.526286
65181.26324,1000,4103.116009
