# {"t_start": 1557133668.0195303, "env_id": "HumanoidStandup-v2"} 
r,l,t
110142.985279,1000,55661.452537
121251.383408,1000,55666.078214
159239.78838,1000,55669.348986
135365.985717,1000,55674.072093
118696.022741,1000,55677.237003
111001.910181,1000,55682.323828
168117.393483,1000,55685.680455
153367.882197,1000,55690.276062
106232.846885,1000,55693.595165
146031.803728,1000,55698.19563
99921.346291,1000,55701.511124
122038.886443,1000,55705.966479
116913.451078,1000,55709.41422
75261.258314,1000,55713.946103
167993.450809,1000,55717.134297
163326.807555,1000,55721.773361
164760.143242,1000,55724.868886
87229.876942,1000,55729.516664
127388.421149,1000,55732.818017
89553.507408,1000,55737.36817
162619.566339,1000,55740.853733
119248.435689,1000,55744.118865
92322.583645,1000,55748.943596
146686.29225,1000,55752.371519
154682.547749,1000,55757.145408
108095.494701,1000,55760.321795
162302.773314,1000,55764.61077
142290.17512,1000,55767.649209
167414.717176,1000,55773.348822
172236.411205,1000,55776.83275
93029.625867,1000,55781.273558
105849.853334,1000,55784.586548
154593.074831,1000,55789.194825
104774.870786,1000,55792.583466
125676.744003,1000,55797.093996
77266.620307,1000,55800.599383
163029.472441,1000,55805.25185
143163.14795,1000,55808.71274
91553.031823,1000,55813.139585
126554.921077,1000,55816.405483
80648.95966,1000,55821.182912
118813.287174,1000,55824.506183
133999.991371,1000,55829.186041
164933.576578,1000,55832.891538
131773.211693,1000,55837.765334
122378.923342,1000,55840.734945
96281.805688,1000,55845.488044
86911.514593,1000,55848.664697
87521.541477,1000,55853.407928
138873.675975,1000,55856.721982
133199.291995,1000,55861.368677
114923.082881,1000,55864.653615
112191.198714,1000,55869.142047
94836.789424,1000,55872.312384
113276.548319,1000,55876.994691
131994.51618,1000,55880.045143
147314.445188,1000,55885.833392
173153.064664,1000,55889.181917
134016.462137,1000,55894.252918
158771.005427,1000,55897.50317
155262.38409,1000,55902.1793
163887.377541,1000,55905.585826
125129.344727,1000,55910.032036
113677.463938,1000,55913.156783
103972.485947,1000,55916.338049
86762.768394,1000,55921.685995
118801.194199,1000,55924.960863
104718.30317,1000,55929.448684
124645.919655,1000,55932.861913
102656.270582,1000,55937.187143
69627.773107,1000,55940.530584
109360.443758,1000,55945.049985
97037.979237,1000,55948.333358
163131.570139,1000,55953.060009
165079.736418,1000,55956.158832
164205.184898,1000,55961.130524
113278.122773,1000,55964.305401
145246.389705,1000,55969.142027
99483.554272,1000,55972.434561
138171.636524,1000,55977.388425
